Time,Iteration,Cost,Parameters
 -1.9940104  -1.71377174 -2.56268366  2.36852645 -2.42445692  2.13535108
  1.83971103  1.33798039  2.68628507  2.87553889  2.00967396  1.41328172
 -1.52351023 -2.11807451  1.24077546]
Tue Nov 19 17:03:09 2024,813,0.029301453010256762,[-2.77721594  2.14724422 -2.09137349  0.00869888  0.28824413 -2.71002299
  3.02167483  1.96238533  1.21178521 -1.37320855  0.68721917  0.91223575
  1.18431374 -1.65690913  0.80148027  2.86038978 -0.65355051 -0.69663678
 -1.86301095  0.51259996  1.60660929  2.58851528 -1.11034167 -0.71561487
 -2.36751359 -2.62602814  3.17253818  2.32460351 -0.6429082  -2.84863213
  1.87249136 -0.16962707 -2.04570159  2.01643977  1.3710855  -0.76568883
  1.11882119 -2.10958769 -0.47705753  2.34957924 -0.10206387  0.68850703
  2.58013875  1.38379829  2.40199439  2.80974087  2.5254489  -2.75277861
  0.14541919 -0.73618229  1.68087111  2.84399355  0.08623816 -2.30995444
  2.992759   -3.07071785  0.55165421 -0.63389166 -1.72872543  3.10494201
 -1.99305164 -1.71281298 -2.56364242  2.3694852  -2.42349816  2.13439232
  1.84066979  1.33702163  2.68532631  2.87458013  2.00871521  1.41424048
 -1.52255147 -2.11903327  1.2398167 ]
Tue Nov 19 17:21:31 2024,814,0.03095152088199504,[-2.77774279  2.14671737 -2.09190035  0.00817202  0.28771728 -2.71054984
  3.02114798  1.96291219  1.21231206 -1.37268169  0.68774603  0.91170889
  1.18484059 -1.65743598  0.80095341  2.86091663 -0.65302366 -0.69716363
 -1.86248409  0.5120731   1.60608244  2.58798842 -1.11086853 -0.71614172
 -2.36698674 -2.626555    3.17306503  2.32407666 -0.64238135 -2.84810528
  1.87196451 -0.16910022 -2.04517474  2.01696662  1.37161235 -0.76621568
  1.11934804 -2.10906083 -0.47758439  2.34905238 -0.10153702  0.68903388
  2.57961189  1.38327143  2.40146753  2.80921401  2.52597575 -2.75330547
  0.14489233 -0.73565544  1.68139796  2.84452041  0.08676502 -2.30942758
  2.99223214 -3.0712447   0.55112735 -0.63336481 -1.72819858  3.10546886
 -1.99357849 -1.71333983 -2.56416927  2.36895835 -2.4229713   2.13386547
  1.84119664  1.33754848  2.68479946  2.87405327  2.00818835  1.41476734
 -1.52307833 -2.11956012  1.23928984]
Tue Nov 19 17:39:54 2024,815,0.029158352331890573,[-2.77895044  2.14792502 -2.0906927   0.00937968  0.28892493 -2.70934219
  3.02235563  1.96411984  1.21110441 -1.37388934  0.68653837  0.91050124
  1.18604825 -1.65622833  0.80216107  2.85970898 -0.651816   -0.69595598
